,row-03,rn-03-04,forward,376.4,from,rn-03-02,forward,359.8
,row-03,rn-03-04,forward,376.4,from,rn-03-03,forward,368.1
,row-03,rn-04-02,forward,492.1,from,rn-03-03,forward,405
,row-03,rn-04-02,forward,491.9,from,rn-03-04,forward,413.1
,row-03,rn-04-02,forward,491.9,from,rn-03-05,forward,421.4
,row-03,rn-04-02,forward,491.6,from,rn-03-04,reverse,429.5
,row-03,rn-04-02,forward,491.3,from,rn-03-03,reverse,437.6
,row-03,rn-04-02,forward,491.6,from,rn-03-02,reverse,446.1
,row-03,rn-04-02,forward,491.5,from,rn-03-01,reverse,454.3
,row-03,rn-04-02,forward,491.5,from,rn-03-00,reverse,462.6
,row-03,rn-04-02,forward,491.7,from,pri_hn-03,forward,468
,row-03,rn-04-02,forward,491.8,from,pri_hn-04,forward,470.1
,row-03,rn-04-02,forward,491.7,from,rn-04-00,forward,475.1
,row-04,rn-04-02,forward,491.5,from,rn-04-01,forward,483.2
,row-04,rn-04-00,reverse,590.7,from,rn-04-01,forward,516.1
,row-04,rn-04-00,reverse,590.4,from,rn-04-02,forward,524.2
,row-04,rn-04-00,reverse,590.5,from,rn-04-03,forward,532.5
,row-04,rn-04-00,reverse,590.7,from,rn-04-04,forward,541
,row-04,rn-04-00,reverse,591,from,rn-04-05,forward,549.5
,row-04,rn-04-00,reverse,591.1,from,rn-04-04,reverse,557.9
,row-04,rn-04-00,reverse,591,from,rn-04-03,reverse,566.1
,row-04,rn-04-00,reverse,591.1,from,rn-04-02,reverse,574.5
,row-04,rn-04-00,reverse,591.1,from,rn-04-01,reverse,582.8
,row-05,rn-05-05,None,663.7,from,rn-05-00,forward,622.1
,row-05,rn-05-05,None,664,from,rn-05-01,forward,630.7
,row-05,rn-05-05,None,663.9,from,rn-05-02,forward,638.9
,row-05,rn-05-05,None,663.9,from,rn-05-03,forward,647.2
,row-05,rn-05-05,None,664.2,from,rn-05-04,forward,655.8
,row-05,rn-05-05,None,664.4,from,rn-05-05,forward,664.3
